#X	Y	log2	log10
513419	12	3.58496	1.07918
513427	12	3.58496	1.07918
513431	13	3.70044	1.11394
513439	14	3.80735	1.14613
513473	11	3.45943	1.04139
513479	13	3.70044	1.11394
513481	12	3.58496	1.07918
513509	13	3.70044	1.11394
513511	14	3.80735	1.14613
513529	14	3.80735	1.14613
513533	15	3.90689	1.17609
513593	12	3.58496	1.07918
513631	14	3.80735	1.14613
513641	12	3.58496	1.07918
513649	12	3.58496	1.07918
513673	11	3.45943	1.04139
513679	13	3.70044	1.11394
513683	12	3.58496	1.07918
513691	13	3.70044	1.11394
513697	11	3.45943	1.04139
513719	14	3.80735	1.14613
513727	15	3.90689	1.17609
513731	12	3.58496	1.07918
513739	13	3.70044	1.11394
513749	13	3.70044	1.11394
513761	12	3.58496	1.07918
513767	14	3.80735	1.14613
513769	13	3.70044	1.11394
513781	14	3.80735	1.14613
513829	12	3.58496	1.07918
513839	14	3.80735	1.14613
513841	12	3.58496	1.07918
513871	14	3.80735	1.14613
513881	13	3.70044	1.11394
513899	14	3.80735	1.14613
513917	15	3.90689	1.17609
513923	12	3.58496	1.07918
513937	12	3.58496	1.07918
513943	14	3.80735	1.14613
513977	14	3.80735	1.14613
513991	14	3.80735	1.14613
514001	13	3.70044	1.11394
514009	14	3.80735	1.14613
514013	15	3.90689	1.17609
514021	14	3.80735	1.14613
514049	8	3	0.90309
514051	9	3.16993	0.954243
514057	9	3.16993	0.954243
514061	10	3.32193	1
514079	12	3.58496	1.07918
514081	9	3.16993	0.954243
514093	11	3.45943	1.04139
514103	12	3.58496	1.07918
514117	10	3.32193	1
514123	11	3.45943	1.04139
514127	12	3.58496	1.07918
514147	11	3.45943	1.04139
514177	9	3.16993	0.954243
514187	11	3.45943	1.04139
514201	11	3.45943	1.04139
514219	12	3.58496	1.07918
514229	12	3.58496	1.07918
514243	11	3.45943	1.04139
514247	12	3.58496	1.07918
514249	11	3.45943	1.04139
514271	14	3.80735	1.14613
514277	12	3.58496	1.07918
514289	12	3.58496	1.07918
514309	10	3.32193	1
514313	10	3.32193	1
514333	12	3.58496	1.07918
514343	12	3.58496	1.07918
514357	12	3.58496	1.07918
514361	12	3.58496	1.07918
514379	12	3.58496	1.07918
514399	14	3.80735	1.14613
514417	12	3.58496	1.07918
514429	14	3.80735	1.14613
514433	10	3.32193	1
514453	12	3.58496	1.07918
514499	12	3.58496	1.07918
514513	12	3.58496	1.07918
514519	14	3.80735	1.14613
514523	14	3.80735	1.14613
514529	12	3.58496	1.07918
514531	13	3.70044	1.11394
514543	15	3.90689	1.17609
514561	9	3.16993	0.954243
514571	11	3.45943	1.04139
514621	13	3.70044	1.11394
514637	12	3.58496	1.07918
514639	13	3.70044	1.11394
514643	12	3.58496	1.07918
514649	12	3.58496	1.07918
514651	13	3.70044	1.11394
514669	13	3.70044	1.11394
514681	13	3.70044	1.11394
514711	13	3.70044	1.11394
514733	13	3.70044	1.11394
514739	13	3.70044	1.11394
514741	13	3.70044	1.11394
514747	14	3.80735	1.14613
514751	15	3.90689	1.17609
514757	12	3.58496	1.07918
514769	12	3.58496	1.07918
514783	15	3.90689	1.17609
514793	13	3.70044	1.11394
514819	11	3.45943	1.04139
514823	12	3.58496	1.07918
514831	13	3.70044	1.11394
514841	12	3.58496	1.07918
514847	14	3.80735	1.14613
514853	12	3.58496	1.07918
514859	13	3.70044	1.11394
514867	13	3.70044	1.11394
514873	13	3.70044	1.11394
514889	12	3.58496	1.07918
514903	14	3.80735	1.14613
514933	14	3.80735	1.14613
514939	15	3.90689	1.17609
514949	12	3.58496	1.07918
514967	14	3.80735	1.14613
515041	13	3.70044	1.11394
515087	12	3.58496	1.07918
515089	10	3.32193	1
515111	12	3.58496	1.07918
515143	12	3.58496	1.07918
515149	12	3.58496	1.07918
515153	11	3.45943	1.04139
515173	12	3.58496	1.07918
515191	14	3.80735	1.14613
515227	13	3.70044	1.11394
515231	14	3.80735	1.14613
515233	11	3.45943	1.04139
515237	12	3.58496	1.07918
515279	14	3.80735	1.14613
515293	14	3.80735	1.14613
515311	15	3.90689	1.17609
515323	15	3.90689	1.17609
515351	13	3.70044	1.11394
515357	13	3.70044	1.11394
515369	12	3.58496	1.07918
515371	13	3.70044	1.11394
515377	12	3.58496	1.07918
515381	13	3.70044	1.11394
515401	12	3.58496	1.07918
515429	13	3.70044	1.11394
515477	13	3.70044	1.11394
515507	14	3.80735	1.14613
515519	16	4	1.20412
515539	14	3.80735	1.14613
515563	15	3.90689	1.17609
515579	16	4	1.20412
515587	11	3.45943	1.04139
515597	12	3.58496	1.07918
515611	13	3.70044	1.11394
515621	12	3.58496	1.07918
515639	14	3.80735	1.14613
515651	12	3.58496	1.07918
515653	12	3.58496	1.07918
515663	14	3.80735	1.14613
515677	14	3.80735	1.14613
515681	12	3.58496	1.07918
515687	14	3.80735	1.14613
515693	14	3.80735	1.14613
515701	14	3.80735	1.14613
515737	13	3.70044	1.11394
515741	14	3.80735	1.14613
515761	13	3.70044	1.11394
515771	15	3.90689	1.17609
515773	15	3.90689	1.17609
515777	12	3.58496	1.07918
515783	14	3.80735	1.14613
515803	15	3.90689	1.17609
515813	14	3.80735	1.14613
515839	17	4.08746	1.23045
515843	12	3.58496	1.07918
515857	12	3.58496	1.07918
515861	13	3.70044	1.11394
515873	12	3.58496	1.07918
515887	15	3.90689	1.17609
515917	14	3.80735	1.14613
515923	14	3.80735	1.14613
515929	14	3.80735	1.14613
515941	14	3.80735	1.14613
515951	16	4	1.20412
515969	12	3.58496	1.07918
515993	14	3.80735	1.14613
516017	14	3.80735	1.14613
516023	16	4	1.20412
516049	14	3.80735	1.14613
516053	15	3.90689	1.17609
516077	16	4	1.20412
516091	17	4.08746	1.23045
516127	11	3.45943	1.04139
516151	11	3.45943	1.04139
516157	11	3.45943	1.04139
516161	8	3	0.90309
516163	9	3.16993	0.954243
516169	9	3.16993	0.954243
516179	10	3.32193	1
516193	9	3.16993	0.954243
516199	11	3.45943	1.04139
516209	10	3.32193	1
516223	13	3.70044	1.11394
516227	9	3.16993	0.954243
516233	9	3.16993	0.954243
516247	11	3.45943	1.04139
516251	11	3.45943	1.04139
516253	11	3.45943	1.04139
516277	11	3.45943	1.04139
516283	12	3.58496	1.07918
516293	10	3.32193	1
516319	13	3.70044	1.11394
516323	11	3.45943	1.04139
516349	13	3.70044	1.11394
516359	10	3.32193	1
516361	9	3.16993	0.954243
516371	10	3.32193	1
516377	10	3.32193	1
516391	11	3.45943	1.04139
516407	12	3.58496	1.07918
516421	10	3.32193	1
516431	12	3.58496	1.07918
516433	10	3.32193	1
516437	11	3.45943	1.04139
516449	10	3.32193	1
516457	11	3.45943	1.04139
516469	12	3.58496	1.07918
516493	11	3.45943	1.04139
516499	11	3.45943	1.04139
516517	11	3.45943	1.04139
516521	11	3.45943	1.04139
516539	13	3.70044	1.11394
516541	13	3.70044	1.11394
516563	12	3.58496	1.07918
516587	13	3.70044	1.11394
516589	13	3.70044	1.11394
516599	14	3.80735	1.14613
516611	9	3.16993	0.954243
516617	9	3.16993	0.954243
516619	10	3.32193	1
516623	11	3.45943	1.04139
516643	10	3.32193	1
516653	11	3.45943	1.04139
516673	9	3.16993	0.954243
516679	11	3.45943	1.04139
516689	10	3.32193	1
516701	12	3.58496	1.07918
516709	11	3.45943	1.04139
516713	11	3.45943	1.04139
516721	11	3.45943	1.04139
516727	13	3.70044	1.11394
516757	11	3.45943	1.04139
516793	12	3.58496	1.07918
516811	12	3.58496	1.07918
516821	12	3.58496	1.07918
516829	13	3.70044	1.11394
516839	13	3.70044	1.11394
516847	14	3.80735	1.14613
516871	11	3.45943	1.04139
516877	11	3.45943	1.04139
516883	11	3.45943	1.04139
516907	12	3.58496	1.07918
516911	13	3.70044	1.11394
516931	11	3.45943	1.04139
516947	12	3.58496	1.07918
516949	12	3.58496	1.07918
516959	14	3.80735	1.14613
516973	13	3.70044	1.11394
516977	12	3.58496	1.07918
516979	13	3.70044	1.11394
516991	15	3.90689	1.17609
517003	12	3.58496	1.07918
517043	13	3.70044	1.11394
517061	12	3.58496	1.07918
517067	13	3.70044	1.11394
517073	12	3.58496	1.07918
517079	14	3.80735	1.14613
517081	13	3.70044	1.11394
517087	15	3.90689	1.17609
517091	13	3.70044	1.11394
517129	9	3.16993	0.954243
517151	12	3.58496	1.07918
517169	10	3.32193	1
517177	11	3.45943	1.04139
517183	13	3.70044	1.11394
517189	10	3.32193	1
517207	12	3.58496	1.07918
517211	12	3.58496	1.07918
517217	10	3.32193	1
517229	12	3.58496	1.07918
517241	12	3.58496	1.07918
517243	13	3.70044	1.11394
517249	9	3.16993	0.954243
517261	11	3.45943	1.04139
517267	11	3.45943	1.04139
517277	12	3.58496	1.07918
517289	11	3.45943	1.04139
517303	13	3.70044	1.11394
517337	12	3.58496	1.07918
517343	14	3.80735	1.14613
517367	14	3.80735	1.14613
517373	14	3.80735	1.14613
517381	10	3.32193	1
517393	10	3.32193	1
517399	12	3.58496	1.07918
517403	12	3.58496	1.07918
517411	11	3.45943	1.04139
517417	11	3.45943	1.04139
517457	11	3.45943	1.04139
517459	12	3.58496	1.07918
517469	13	3.70044	1.11394
517471	14	3.80735	1.14613
517481	12	3.58496	1.07918
517487	14	3.80735	1.14613
517499	14	3.80735	1.14613
517501	14	3.80735	1.14613
517507	11	3.45943	1.04139
517511	12	3.58496	1.07918
517513	11	3.45943	1.04139
517547	13	3.70044	1.11394
517549	13	3.70044	1.11394
517553	12	3.58496	1.07918
517571	12	3.58496	1.07918
517577	12	3.58496	1.07918
517589	13	3.70044	1.11394
517597	14	3.80735	1.14613
517603	13	3.70044	1.11394
517609	13	3.70044	1.11394
517613	14	3.80735	1.14613
517619	14	3.80735	1.14613
517637	10	3.32193	1
517639	11	3.45943	1.04139
517711	13	3.70044	1.11394
517717	12	3.58496	1.07918
517721	12	3.58496	1.07918
517729	11	3.45943	1.04139
517733	12	3.58496	1.07918
517739	13	3.70044	1.11394
517747	13	3.70044	1.11394
517817	13	3.70044	1.11394
517823	15	3.90689	1.17609
517831	13	3.70044	1.11394
517861	13	3.70044	1.11394
517873	13	3.70044	1.11394
517877	14	3.80735	1.14613
517901	12	3.58496	1.07918
517919	14	3.80735	1.14613
517927	13	3.70044	1.11394
517931	13	3.70044	1.11394
517949	14	3.80735	1.14613
517967	14	3.80735	1.14613
517981	14	3.80735	1.14613
517991	14	3.80735	1.14613
517999	15	3.90689	1.17609
518017	11	3.45943	1.04139
518047	15	3.90689	1.17609
518057	13	3.70044	1.11394
518059	14	3.80735	1.14613
518083	13	3.70044	1.11394
518099	14	3.80735	1.14613
518101	14	3.80735	1.14613
518113	13	3.70044	1.11394
518123	15	3.90689	1.17609
518129	14	3.80735	1.14613
518131	15	3.90689	1.17609
518137	15	3.90689	1.17609
518153	9	3.16993	0.954243
518159	11	3.45943	1.04139
518171	11	3.45943	1.04139
518179	10	3.32193	1
518191	12	3.58496	1.07918
518207	13	3.70044	1.11394
518209	9	3.16993	0.954243
518233	11	3.45943	1.04139
518237	12	3.58496	1.07918
518239	13	3.70044	1.11394
518249	11	3.45943	1.04139
518261	12	3.58496	1.07918
518291	11	3.45943	1.04139
518299	12	3.58496	1.07918
518311	12	3.58496	1.07918
518327	13	3.70044	1.11394
518341	11	3.45943	1.04139
518387	13	3.70044	1.11394
518389	13	3.70044	1.11394
518411	11	3.45943	1.04139
518417	10	3.32193	1
518429	12	3.58496	1.07918
518431	13	3.70044	1.11394
518447	13	3.70044	1.11394
518467	11	3.45943	1.04139
518471	12	3.58496	1.07918
518473	11	3.45943	1.04139
518509	13	3.70044	1.11394
518521	13	3.70044	1.11394
518533	11	3.45943	1.04139
518543	13	3.70044	1.11394
518579	13	3.70044	1.11394
518587	14	3.80735	1.14613
518597	12	3.58496	1.07918
518611	13	3.70044	1.11394
518621	14	3.80735	1.14613
518657	9	3.16993	0.954243
518689	10	3.32193	1
518699	12	3.58496	1.07918
518717	13	3.70044	1.11394
518729	11	3.45943	1.04139
518737	11	3.45943	1.04139
518741	12	3.58496	1.07918
518743	13	3.70044	1.11394
518747	13	3.70044	1.11394
518759	13	3.70044	1.11394
518761	12	3.58496	1.07918
518767	14	3.80735	1.14613
518779	14	3.80735	1.14613
518801	11	3.45943	1.04139
518803	12	3.58496	1.07918
518807	13	3.70044	1.11394
518809	12	3.58496	1.07918
518813	13	3.70044	1.11394
518831	14	3.80735	1.14613
518863	14	3.80735	1.14613
518867	13	3.70044	1.11394
518893	14	3.80735	1.14613
518911	16	4	1.20412
518933	12	3.58496	1.07918
518953	12	3.58496	1.07918
518981	12	3.58496	1.07918
518983	13	3.70044	1.11394
518989	13	3.70044	1.11394
519011	13	3.70044	1.11394
519031	15	3.90689	1.17609
519037	15	3.90689	1.17609
519067	14	3.80735	1.14613
519083	14	3.80735	1.14613
519089	13	3.70044	1.11394
519091	14	3.80735	1.14613
519097	14	3.80735	1.14613
519107	13	3.70044	1.11394
519119	15	3.90689	1.17609
519121	13	3.70044	1.11394
519131	15	3.90689	1.17609
519151	16	4	1.20412
519161	15	3.90689	1.17609
519193	11	3.45943	1.04139
519217	11	3.45943	1.04139
519227	13	3.70044	1.11394
519229	13	3.70044	1.11394
519247	13	3.70044	1.11394
519257	12	3.58496	1.07918
519269	12	3.58496	1.07918
519283	13	3.70044	1.11394
519287	14	3.80735	1.14613
519301	11	3.45943	1.04139
519307	12	3.58496	1.07918
519349	13	3.70044	1.11394
519353	13	3.70044	1.11394
519359	15	3.90689	1.17609
519371	13	3.70044	1.11394
519373	13	3.70044	1.11394
519383	14	3.80735	1.14613
519391	15	3.90689	1.17609
519413	14	3.80735	1.14613
519427	11	3.45943	1.04139
519433	11	3.45943	1.04139
519457	11	3.45943	1.04139
519487	15	3.90689	1.17609
519499	13	3.70044	1.11394
519509	13	3.70044	1.11394
519521	12	3.58496	1.07918
519523	13	3.70044	1.11394
519527	14	3.80735	1.14613
519539	14	3.80735	1.14613
519551	16	4	1.20412
519553	11	3.45943	1.04139
519577	13	3.70044	1.11394
519581	14	3.80735	1.14613
519587	13	3.70044	1.11394
519611	15	3.90689	1.17609
519619	13	3.70044	1.11394
519643	15	3.90689	1.17609
519647	16	4	1.20412
519667	15	3.90689	1.17609
519683	11	3.45943	1.04139
519691	12	3.58496	1.07918
519703	13	3.70044	1.11394
519713	11	3.45943	1.04139
519733	13	3.70044	1.11394
519737	13	3.70044	1.11394
519769	13	3.70044	1.11394
519787	14	3.80735	1.14613
519793	13	3.70044	1.11394
519797	14	3.80735	1.14613
519803	15	3.90689	1.17609
519817	12	3.58496	1.07918
519863	15	3.90689	1.17609
519881	13	3.70044	1.11394
519889	13	3.70044	1.11394
519907	14	3.80735	1.14613
519917	15	3.90689	1.17609
519919	16	4	1.20412
519923	15	3.90689	1.17609
519931	16	4	1.20412
519943	13	3.70044	1.11394
519947	13	3.70044	1.11394
519971	13	3.70044	1.11394
519989	14	3.80735	1.14613
519997	15	3.90689	1.17609
520019	14	3.80735	1.14613
520021	14	3.80735	1.14613
520031	16	4	1.20412
520043	15	3.90689	1.17609
520063	17	4.08746	1.23045
520067	13	3.70044	1.11394
520073	13	3.70044	1.11394
520103	15	3.90689	1.17609
520111	16	4	1.20412
520123	16	4	1.20412
520129	13	3.70044	1.11394
520151	16	4	1.20412
520193	8	3	0.90309
520213	10	3.32193	1
520241	10	3.32193	1
520279	12	3.58496	1.07918
520291	11	3.45943	1.04139
520297	11	3.45943	1.04139
520307	12	3.58496	1.07918
520309	12	3.58496	1.07918
520313	12	3.58496	1.07918
520339	11	3.45943	1.04139
520349	12	3.58496	1.07918
520357	11	3.45943	1.04139
520361	11	3.45943	1.04139
520363	12	3.58496	1.07918
520369	11	3.45943	1.04139
520379	13	3.70044	1.11394
520381	13	3.70044	1.11394
520393	11	3.45943	1.04139
520409	12	3.58496	1.07918
520411	13	3.70044	1.11394
520423	13	3.70044	1.11394
520427	13	3.70044	1.11394
520433	12	3.58496	1.07918
520447	15	3.90689	1.17609
520451	10	3.32193	1
520529	11	3.45943	1.04139
520547	12	3.58496	1.07918
520549	12	3.58496	1.07918
520567	14	3.80735	1.14613
520571	14	3.80735	1.14613
520589	12	3.58496	1.07918
520607	14	3.80735	1.14613
520609	11	3.45943	1.04139
520621	13	3.70044	1.11394
520631	14	3.80735	1.14613
520633	13	3.70044	1.11394
520649	12	3.58496	1.07918
520679	14	3.80735	1.14613
520691	14	3.80735	1.14613
520699	15	3.90689	1.17609
520703	16	4	1.20412
520717	11	3.45943	1.04139
520721	10	3.32193	1
520747	12	3.58496	1.07918
520759	13	3.70044	1.11394
520763	13	3.70044	1.11394
520787	12	3.58496	1.07918
520813	13	3.70044	1.11394
520837	11	3.45943	1.04139
520841	11	3.45943	1.04139
520853	12	3.58496	1.07918
520867	12	3.58496	1.07918
520889	13	3.70044	1.11394
520913	12	3.58496	1.07918
520921	13	3.70044	1.11394
520943	15	3.90689	1.17609
520957	15	3.90689	1.17609
520963	11	3.45943	1.04139
520967	12	3.58496	1.07918
520969	11	3.45943	1.04139
520981	12	3.58496	1.07918
521009	12	3.58496	1.07918
521021	14	3.80735	1.14613
521023	15	3.90689	1.17609
521039	14	3.80735	1.14613
521041	12	3.58496	1.07918
521047	14	3.80735	1.14613
521051	14	3.80735	1.14613
521063	14	3.80735	1.14613
521107	13	3.70044	1.11394
521119	15	3.90689	1.17609
521137	13	3.70044	1.11394
521153	12	3.58496	1.07918
521161	13	3.70044	1.11394
521167	15	3.90689	1.17609
521173	14	3.80735	1.14613
521177	14	3.80735	1.14613
521179	15	3.90689	1.17609
521201	14	3.80735	1.14613
521231	12	3.58496	1.07918
521243	12	3.58496	1.07918
521251	11	3.45943	1.04139
521267	12	3.58496	1.07918
521281	10	3.32193	1
521299	12	3.58496	1.07918
521309	13	3.70044	1.11394
521317	12	3.58496	1.07918
521329	12	3.58496	1.07918
521357	12	3.58496	1.07918
521359	13	3.70044	1.11394
521363	12	3.58496	1.07918
521369	12	3.58496	1.07918
521377	11	3.45943	1.04139
521393	12	3.58496	1.07918
521399	14	3.80735	1.14613
521401	13	3.70044	1.11394
521429	13	3.70044	1.11394
521447	14	3.80735	1.14613
521471	16	4	1.20412
521483	12	3.58496	1.07918
521491	12	3.58496	1.07918
521497	12	3.58496	1.07918
521503	14	3.80735	1.14613
521519	14	3.80735	1.14613
521527	14	3.80735	1.14613
521533	14	3.80735	1.14613
521537	11	3.45943	1.04139
521539	12	3.58496	1.07918
521551	14	3.80735	1.14613
521557	13	3.70044	1.11394
521567	15	3.90689	1.17609
521581	14	3.80735	1.14613
521603	12	3.58496	1.07918
521641	13	3.70044	1.11394
521657	14	3.80735	1.14613
521659	15	3.90689	1.17609
521669	13	3.70044	1.11394
521671	14	3.80735	1.14613
521693	15	3.90689	1.17609
521707	15	3.90689	1.17609
521723	16	4	1.20412
521743	13	3.70044	1.11394
521749	12	3.58496	1.07918
521753	12	3.58496	1.07918
521767	13	3.70044	1.11394
521777	12	3.58496	1.07918
521789	14	3.80735	1.14613
521791	15	3.90689	1.17609
521809	12	3.58496	1.07918
521813	13	3.70044	1.11394
521819	14	3.80735	1.14613
521831	14	3.80735	1.14613
521861	12	3.58496	1.07918
521869	13	3.70044	1.11394
521879	14	3.80735	1.14613
521881	13	3.70044	1.11394
521887	15	3.90689	1.17609
521897	13	3.70044	1.11394
521903	15	3.90689	1.17609
521923	13	3.70044	1.11394
521929	13	3.70044	1.11394
521981	16	4	1.20412
521993	12	3.58496	1.07918
521999	14	3.80735	1.14613
522017	12	3.58496	1.07918
522037	14	3.80735	1.14613
522047	16	4	1.20412
522059	14	3.80735	1.14613
522061	14	3.80735	1.14613
522073	14	3.80735	1.14613
522079	16	4	1.20412
522083	14	3.80735	1.14613
522113	12	3.58496	1.07918
522127	15	3.90689	1.17609
522157	15	3.90689	1.17609
522161	14	3.80735	1.14613
522167	16	4	1.20412
522191	16	4	1.20412
522199	16	4	1.20412
522211	15	3.90689	1.17609
522227	16	4	1.20412
522229	16	4	1.20412
522233	16	4	1.20412
522239	18	4.16993	1.25527
522251	11	3.45943	1.04139
522259	11	3.45943	1.04139
522281	11	3.45943	1.04139
522283	12	3.58496	1.07918
522289	11	3.45943	1.04139
522317	12	3.58496	1.07918
522323	12	3.58496	1.07918
